DYRK1A_N,ITSN1_N,pBRAF_N,pCAMKII_N,pERK_N,pMEK_N,pNR2A_N,pPKCAB_N,GSK3B_N,APP_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,pNUMB_N,RAPTOR_N,pP70S6_N,NUMB_N,pGSK3B_N,pPKCG_N,S6_N,AcetylH3K9_N,ARC_N,nNOS_N,Tau_N,IL1B_N,PSD95_N,SNCA_N,Ubiquitin_N,pS6_N,CaNA_N,Genotype
0.377394636,0.486590038,0.195675972,2.064039409,0.542966612,0.246305419,0.541324576,0.669950739,0.724411604,0.39408867,0.318007663,0.387520525,0.384236453,0.67104543,0.348932677,0.282430213,0.21182266,0.140288681,0.168397063,1.036464928,0.380096227,0.144593568,0.123069131,0.155988858,0.174221322,0.605722968,2.241833376,0.21245885,1.237528488,0.123069131,1.402633578,1
0.495831017,0.5,0.18954975,2.131183991,0.521956643,0.310172318,0.535853252,0.718732629,0.728460256,0.391050584,0.327404113,0.378821568,0.403001668,0.654530295,0.369927738,0.299055031,0.200111173,0.139013453,0.161684106,1.027404086,0.361733931,0.162680618,0.124813154,0.149975087,0.176133533,0.622321873,2.18161435,0.192825112,1.170403587,0.124813154,1.398355755,1
0.853105838,1.071847507,0.154625433,2.118501733,1.397094108,0.215009331,0.709410824,1.222074114,1.250999733,0.439349507,0.290055985,0.395627833,0.31085044,0.688483071,0.372833911,0.241935484,0.193015196,0.19826114,0.133830151,0.745691663,0.569476789,0.108057755,0.113258811,0.19554417,0.248253377,0.573746313,2.081043316,0.124049061,0.955286446,0.113258811,1.65308182,1
0.872787758,0.980172987,0.149700599,2.077844311,1.378310047,0.208516301,0.713639388,1.286094478,1.221689953,0.454956753,0.290086494,0.386161011,0.307784431,0.689687292,0.370725216,0.24324684,0.170991351,0.200369202,0.146911776,0.722944389,0.560110761,0.110068456,0.11591416,0.228136297,0.241673717,0.594031228,2.126067226,0.141450658,1.023690485,0.11591416,1.597492501,1
0.88856383,1.071409574,0.150132979,2.144680851,1.358909574,0.20625,0.733510638,1.346542553,1.260904255,0.445744681,0.28856383,0.380053191,0.301728723,0.682579787,0.368218085,0.243351064,0.158244681,0.198308993,0.150499616,0.734511914,0.56633359,0.111299001,0.118139892,0.199000769,0.236356649,0.58716372,2.108993082,0.132129131,1.086318217,0.118139892,1.640584166,1
0.765429988,0.92648316,0.159172508,2.25782185,1.171482305,0.243802359,0.641135237,1.070610361,1.165669345,0.420755685,0.289109249,0.418191144,0.352538896,0.69960677,0.367242264,0.252863737,0.201914857,0.175920514,0.138905124,0.687219949,0.510617573,0.091272161,0.108903176,0.183421001,0.222481979,0.56964738,1.988700565,0.126339373,0.863237873,0.108903176,1.546269238,1
0.799383245,0.889155388,0.152304266,2.331505911,1.101764605,0.208326195,0.637485009,1.138427274,1.154874079,0.452115813,0.295871167,0.404831249,0.335788933,0.683056365,0.367997259,0.25578208,0.174062018,0.183685389,0.149518154,0.720529543,0.530419546,0.095687725,0.108828969,0.210357247,0.224861287,0.566144262,2.079042149,0.145721795,1.060157695,0.108828969,1.500340699,1
0.712608987,0.908283032,0.148725687,2.209758551,1.154091214,0.225519785,0.637659289,1.152414487,1.102112676,0.427230047,0.287894031,0.395707579,0.333668679,0.642186452,0.378940309,0.260060362,0.153588196,0.181871632,0.150612445,0.711611955,0.524154826,0.098089172,0.11288584,0.193532582,0.229201372,0.569034787,2.069573738,0.142969133,1.010877021,0.11288584,1.543263106,1
0.629769299,0.741792369,0.186113576,1.958296362,0.967613132,0.215173026,0.556566105,0.929236912,1.001774623,0.440771961,0.289929015,0.428571429,0.393522626,0.69498669,0.357364685,0.277506655,0.183229814,0.150983321,0.134055265,0.666417725,0.422827981,0.081901917,0.104929052,0.186457555,0.200398307,0.536843415,1.903783918,0.124844411,0.960418223,0.104929052,1.493154095,1
0.682577566,0.73117813,0.176827945,1.8941202,0.901497071,0.199392493,0.544152745,0.919939249,1.011716207,0.386417878,0.280538078,0.411152094,0.418095031,0.653504014,0.355391625,0.267303103,0.200911261,0.164261252,0.148727984,0.674902153,0.445572407,0.084760274,0.109344423,0.19508317,0.200709393,0.556139922,1.963918787,0.142490215,1.04415362,0.109344423,1.411081213,1
0.697576162,0.737825217,0.16121859,1.953746942,0.976873471,0.210140093,0.569046031,0.98554592,1.016900156,0.400044474,0.283299978,0.430286858,0.378252168,0.676673338,0.355792751,0.284856571,0.190571492,0.16200911,0.145389634,0.668841561,0.453280808,0.081743198,0.108457466,0.190693094,0.199064385,0.568632279,1.999384464,0.149821495,1.029668842,0.108457466,1.450695556,1
0.6327057,0.677585762,0.17616714,1.917204024,0.887799845,0.249677586,0.545009028,0.851173588,0.96285788,0.407531597,0.309001806,0.45834408,0.448284756,0.721176167,0.372710859,0.295589373,0.195511994,0.130554599,0.130037892,0.654839821,0.389424733,0.073200138,0.10024113,0.154150878,0.17258009,0.537891836,1.72993455,0.140199793,0.956079917,0.10024113,1.214261109,1
0.62566709,0.686404066,0.175603558,1.807369759,0.889707751,0.221092757,0.534434562,0.85184244,0.931893266,0.407115629,0.302414231,0.445743329,0.416518424,0.710800508,0.389580686,0.327827192,0.213468869,0.134647792,0.137175598,0.656892484,0.395348837,0.082237951,0.107347489,0.18537243,0.186383552,0.535052241,1.770475228,0.161274014,1.006235254,0.107347489,1.164981463,1
0.590007726,0.765130054,0.193407159,1.833633788,0.897244399,0.206283801,0.546484677,0.887200618,0.961112542,0.417203193,0.319340716,0.444759207,0.414112799,0.722122071,0.374710276,0.295647695,0.218130312,0.146625022,0.147492625,0.652611487,0.410550061,0.095089363,0.108276939,0.190525768,0.16970328,0.560471976,1.809994794,0.169009197,1.015269825,0.108276939,1.217768523,1
0.489164087,0.644807205,0.163523783,1.525471433,0.694061357,0.194483535,0.477624543,0.691809738,0.830284267,0.379397692,0.277793414,0.457078525,0.44300591,0.704193639,0.361666198,0.316915283,0.244863496,0.129330673,0.136042082,0.598766552,0.401052059,0.059495737,0.091783058,0.138218756,0.17576637,0.524215491,1.687647379,0.148195175,0.939415926,0.091783058,1.115545075,1
0.538779121,0.627248599,0.15924506,1.570628133,0.818342672,0.211147154,0.497198467,0.756119139,0.869654969,0.413447361,0.292244176,0.478324978,0.48982601,0.690356827,0.392509584,0.313771749,0.261279858,0.136608103,0.135891,0.600573682,0.395661527,0.087307279,0.096988168,0.162961635,0.178200072,0.539978487,1.724453209,0.157224812,1.023843672,0.096988168,1.102545715,1
0.5085554,0.614586255,0.149228612,1.459186536,0.747545582,0.189901823,0.467601683,0.736605891,0.822440393,0.382047686,0.279102384,0.454698457,0.439270687,0.66171108,0.367180926,0.310518934,0.229453015,0.13580712,0.142399699,0.628932002,0.426822377,0.073836881,0.102655867,0.19137314,0.187417593,0.568468638,1.789790921,0.167828216,1.056884536,0.102655867,1.159540403,1
0.992220227,1.151506084,0.163973668,2.577797726,1.152503491,0.228306403,0.460402952,1.470975464,1.584580092,0.445441851,0.275882705,0.37572312,0.336026332,0.646219828,0.337622182,0.2663076,0.243267504,0.192401489,0.182004877,1.315620588,0.592285971,0.250160442,0.110191246,0.193877551,0.219227314,0.55724554,2.316775767,0.134642536,0.958221024,0.110191246,1.686240534,1
0.928896811,1.061695385,0.146959794,2.542285601,1.24499901,0.221727075,0.451178451,1.514359279,1.498217469,0.438898792,0.27332145,0.356605268,0.353436324,0.638839374,0.317686671,0.262428204,0.241532977,0.190031153,0.183411215,1.309839045,0.616173416,0.255646417,0.116757529,0.200674974,0.218068536,0.507853063,2.320482866,0.135903427,0.966770509,0.116757529,1.658813603,1
0.957687153,1.097645032,0.140819452,2.506126747,1.214244687,0.227551216,0.43672219,1.533792839,1.513880911,0.413172506,0.266417768,0.349798966,0.358127513,0.627417193,0.298870381,0.244208309,0.227264025,0.195597065,0.176117412,1.386591061,0.61460974,0.255637091,0.110873916,0.202134757,0.228752502,0.504269513,2.375183456,0.123615744,0.981521014,0.110873916,1.800200133,1
0.887376701,0.972655762,0.144712199,2.503808216,0.93307529,0.212885504,0.416905981,1.361468348,1.46535148,0.416531402,0.279685354,0.368585341,0.34760894,0.60706705,0.31277313,0.285304033,0.377700087,0.170554402,0.17486819,1.437609842,0.4893753,0.232704905,0.110720562,0.179102093,0.213452628,0.550487298,2.232864675,0.125898706,0.937130532,0.110720562,1.552644192,1
0.713779191,1.007702653,0.142804744,2.448832376,1.036679301,0.210294657,0.400293434,1.384154542,1.430737254,0.392223988,0.266413987,0.358234503,0.375596039,0.607042426,0.301381587,0.257366426,0.361291111,0.17186251,0.177378098,1.44676259,0.531095124,0.233573141,0.109352518,0.186570743,0.223820943,0.503277378,2.255235811,0.126219025,0.94756195,0.109352518,1.558673062,1
0.836870831,0.988841722,0.166282596,2.447543966,1.01552456,0.221103699,0.394542147,1.393571862,1.416494845,0.406428138,0.269375379,0.364827168,0.375500303,0.615281989,0.291934506,0.244754397,0.357428745,0.177529946,0.170673276,1.484510533,0.566129698,0.243205287,0.106319703,0.186699711,0.229491945,0.52771582,2.312102437,0.124576621,0.931185461,0.106319703,1.657414292,1
0.750715512,0.934029765,0.143531769,2.200915856,0.967372639,0.205638237,0.388666285,1.308385804,1.374212936,0.394104179,0.270034345,0.362621637,0.361476817,0.590011448,0.308242702,0.263022324,0.406554093,0.146957159,0.178799623,1.519220698,0.485492825,0.209908872,0.106839845,0.168325128,0.212946475,0.496386299,2.187702943,0.131140672,0.96145386,0.106839845,1.541636116,1
0.743111606,0.905093237,0.145839132,2.136932925,0.94670192,0.206373504,0.376983023,1.224325077,1.325076538,0.372947398,0.27136098,0.355134985,0.382410242,0.566239911,0.284302811,0.273170053,0.396465349,0.158254034,0.165080679,1.495759206,0.468556061,0.212660323,0.106019859,0.175424079,0.211832851,0.469176665,2.158460902,0.13829127,0.966590815,0.106019859,1.475796442,1
0.702003878,0.845378151,0.130058177,1.99689722,0.762637363,0.199741435,0.34789916,1.191338074,1.241241112,0.353070459,0.245378151,0.334841629,0.348157725,0.538332256,0.265675501,0.233225598,0.369877182,0.16600194,0.168050016,1.579066509,0.487334268,0.223024685,0.102834968,0.173655276,0.216125903,0.479357551,2.233804031,0.138299019,0.965074916,0.102834968,1.634364558,1
0.676784249,0.743724364,0.147005742,1.953076292,0.907957342,0.199671862,0.366201805,1.193765381,1.245447088,0.374733388,0.261525841,0.373092699,0.373748975,0.589991797,0.306152584,0.273338802,0.438884331,0.145551839,0.166153846,1.548896321,0.450702341,0.184481605,0.101939799,0.157458194,0.214180602,0.482675585,2.02180602,0.144214047,0.924147157,0.101939799,1.326688963,1
0.620656525,0.850280224,0.144595677,1.89367494,0.764611689,0.197598078,0.345716573,1.119615693,1.24723779,0.359647718,0.261008807,0.359167334,0.408006405,0.561889512,0.292714171,0.258606886,0.414571657,0.148207384,0.163001466,1.523790484,0.44049047,0.18779155,0.107556977,0.173397308,0.215113954,0.485005998,2.016793283,0.149673464,0.945755031,0.107556977,1.347194456,1
0.657391048,0.730418139,0.130594817,1.773262662,0.808745583,0.187279152,0.312720848,1.058303887,1.154446408,0.327885748,0.233951708,0.332891637,0.367196702,0.522232038,0.2651649,0.244699647,0.396937574,0.152085381,0.166549642,1.612413987,0.464681927,0.206572111,0.10855217,0.175396714,0.225670552,0.474512007,2.114731077,0.143800028,0.97050976,0.10855217,1.426625474,1
0.647732002,0.677070329,0.139617145,1.525801082,0.691635456,0.201414898,0.335205993,1.074698294,1.074698294,0.353100291,0.257594673,0.400957137,0.438618394,0.58281315,0.313774449,0.29650437,0.503953392,0.131086746,0.167849081,1.560464366,0.419542083,0.171880039,0.096904224,0.142695905,0.220574008,0.478877781,1.968719768,0.159464689,0.96372138,0.096904224,1.211222186,1
0.567562267,0.702098451,0.142773093,1.417140616,0.625024515,0.192390665,0.307119043,0.955677584,1.047068053,0.324769563,0.255148068,0.368307511,0.443616395,0.544616591,0.287507354,0.289468523,0.45969798,0.140963466,0.163110249,1.575008083,0.430488199,0.178305852,0.103944391,0.155350792,0.21419334,0.481247979,1.978499838,0.17038474,0.973650178,0.103944391,1.225024248,1
0.490716673,0.592461938,0.134236911,1.393798737,0.603973264,0.18529521,0.281284812,0.906238396,1.037875975,0.302079465,0.233939844,0.338470108,0.40976606,0.510954326,0.275900483,0.249164501,0.450798366,0.1456898,0.165854478,1.552512183,0.421105697,0.189211897,0.100823391,0.162661738,0.228869098,0.478575029,2.026886238,0.166022517,0.959502605,0.100823391,1.23676693,1
0.917992093,1.336397904,0.209156937,2.300082743,1.381722902,0.305047348,0.669761883,2.251723821,1.871747725,0.560172842,0.408660476,0.469890595,0.344856118,0.864392755,0.429346327,0.365541969,0.253838375,0.207324335,0.205786026,1.155518063,0.534289401,0.107631997,0.114579198,0.210847559,0.187425566,0.458465661,2.093737594,0.127381898,1.13070663,0.114579198,1.872618102,1
0.945885309,1.29875258,0.193574441,2.247509647,1.208651171,0.307547339,0.657183882,2.070537557,1.760387687,0.543121242,0.382751503,0.468545275,0.354931347,0.863053038,0.426635556,0.354392892,0.237996949,0.211153167,0.196921524,1.218168055,0.561645218,0.107645723,0.116326016,0.21791572,0.202119606,0.480040373,2.178400202,0.122684835,1.011960636,0.116326016,1.940550088,1
0.945123015,1.200488571,0.189670215,2.159919735,1.272465538,0.289391031,0.636712616,2.022945385,1.714098761,0.535595882,0.3722736,0.462746467,0.352032804,0.831181295,0.423660792,0.3378119,0.229715582,0.209488115,0.185965085,1.137834106,0.548377552,0.10553309,0.116776802,0.211411382,0.202534767,0.507347865,2.197258112,0.127330111,1.065588322,0.116776802,1.864434362,1
0.814390744,1.124141256,0.133903821,2.537784741,1.086778354,0.293720622,0.557189346,2.154634205,1.617813668,0.48222249,0.346872364,0.426057611,0.296251657,0.752440641,0.383512113,0.322767265,0.269856575,0.196742363,0.193295485,1.580967829,0.44288997,0.096985672,0.110232495,0.201743715,0.181062449,0.497499324,2.127061368,0.114490403,1.156934307,0.110232495,1.985739389,1
0.796207393,1.052328373,0.172587614,2.536845895,1.083533365,0.287205953,0.560609698,2.096975516,1.629020643,0.478636582,0.348655785,0.427268363,0.316610658,0.762602016,0.386101776,0.314330293,0.25,0.196205114,0.190424374,1.584874864,0.44117247,0.096980413,0.108337867,0.204230141,0.186343852,0.475788901,2.152339499,0.114662677,1.073721436,0.108337867,1.997755713,1
0.861265523,1.039503253,0.182968658,2.509047901,1.005558841,0.28030751,0.557421644,1.955647546,1.612418687,0.474985216,0.337788291,0.414902425,0.322531047,0.735304554,0.386871674,0.303962153,0.239858072,0.197995156,0.182117869,1.534243811,0.445371367,0.094658235,0.107508073,0.199677072,0.184876211,0.483853606,2.218110872,0.117935953,1.033503767,0.107508073,2.031485468,1
0.808938878,1.042622466,0.192985053,2.617285778,0.913127127,0.298505254,0.525677076,1.972177002,1.688175226,0.468255143,0.344383602,0.410389226,0.300577179,0.74944502,0.368506734,0.306348971,0.304129051,0.176812348,0.18877905,1.77306625,0.422476587,0.08975026,0.103104405,0.178459938,0.192421089,0.421175858,2.0802983,0.117065557,1.096514048,0.103104405,1.9236906,1
0.784335982,0.900113507,0.186861521,2.542990919,0.957860386,0.290011351,0.509222474,1.851163451,1.597190692,0.450482406,0.32392168,0.404795687,0.291855846,0.725312145,0.366203178,0.297956867,0.271708286,0.182154823,0.192999471,1.747046376,0.418621054,0.092928937,0.103420913,0.190178099,0.181184976,0.43290425,2.152618586,0.117704109,1.039587374,0.103420913,2.00167519,1
0.646110057,0.936297099,0.164814313,2.443480618,0.819869883,0.267281106,0.4943074,1.723908918,1.542152345,0.430468962,0.311873136,0.368663594,0.293846571,0.672268908,0.361344538,0.282867986,0.269043101,0.18102253,0.187694974,1.731715771,0.415857886,0.087608319,0.103119584,0.182235702,0.185441941,0.424523397,2.167331023,0.112478336,1.055025997,0.103119584,1.933968804,1
0.623297241,0.885260217,0.19105833,2.292699965,0.811037373,0.285888928,0.494236815,1.811037373,1.513971359,0.417918268,0.328501572,0.38822913,0.309116312,0.677261614,0.342996856,0.292699965,0.334788683,0.160062628,0.185836445,1.818258461,0.387450319,0.080573287,0.098639046,0.175960496,0.168854631,0.39865109,1.988437914,0.119836204,1.061664459,0.098639046,1.818017584,1
0.718597506,0.85938912,0.191035605,2.402494126,0.760347009,0.284113501,0.506596783,1.841496476,1.533526116,0.434845473,0.321706127,0.4055666,0.321706127,0.721850714,0.366708838,0.294776794,0.348273992,0.171629804,0.181020635,1.883850241,0.400593105,0.085135302,0.102187075,0.176448783,0.181514889,0.439515631,2.055850735,0.118621031,1.092425553,0.102187075,1.898183615,1
0.613746857,0.840737636,0.179882649,2.23101425,0.694551551,0.264710813,0.479295893,1.693378039,1.467225482,0.406873428,0.321039396,0.375859179,0.309639564,0.667057837,0.349706622,0.286672255,0.321039396,0.166178981,0.18093148,1.793830773,0.403316264,0.085832724,0.099975616,0.166788588,0.174103877,0.422336016,2.104974396,0.126432577,1.116922702,0.099975616,1.836625213,1
0.64516129,0.856832186,0.181768757,2.217107648,0.778905401,0.276549474,0.463573759,1.776368249,1.430047119,0.391627401,0.324574121,0.372961218,0.289416455,0.662740123,0.328561073,0.277999275,0.330192099,0.154297757,0.191329219,1.949570977,0.393948517,0.076320939,0.097997893,0.167845853,0.181845552,0.403582719,1.985247629,0.120578052,1.085202469,0.097997893,1.777359627,1
0.599744944,0.805064675,0.184915285,2.230643104,0.76753507,0.280743305,0.468391328,1.794498087,1.477500455,0.384222991,0.304244853,0.364729459,0.294224813,0.689925305,0.33977045,0.278921479,0.342503188,0.164661081,0.198476771,1.959634425,0.404722011,0.075552171,0.101447068,0.16770754,0.18126428,0.434577304,2.064280274,0.130540746,1.155521706,0.101447068,1.832140137,1
0.619073084,0.840106952,0.18912656,2.23600713,0.714616756,0.274688057,0.453654189,1.719607843,1.396256684,0.386987522,0.304812834,0.367201426,0.339215686,0.667023173,0.343493761,0.281639929,0.331729055,0.152532215,0.190140845,1.931225652,0.392568175,0.078064129,0.093347318,0.168864249,0.192088702,0.434522026,2.083907702,0.140395565,1.137848367,0.093347318,1.770902008,1
0.713212025,1.077531646,0.196301424,6.32772943,0.973101266,0.297468354,0.846518987,1.896657437,1.624208861,0.536886867,0.375296677,0.422468354,0.354628165,0.769580696,0.429588608,0.334651899,0.334948576,0.205034965,0.200335664,1.923300699,0.673622378,0.371132867,0.110937063,0.181034965,0.20979021,0.475244755,2.102881119,0.127216783,1.129734266,0.110937063,1.654321678,1
0.751167,1.043822044,0.189292179,6.09555111,0.842621701,0.281604268,0.830427741,1.859483662,1.575688292,0.517481185,0.346384681,0.416881014,0.351147947,0.742212061,0.418500524,0.339525579,0.313803944,0.209738893,0.196541328,1.884123101,0.701177541,0.377495876,0.115023608,0.18698447,0.219409523,0.497127254,2.166846806,0.124068491,1.187098242,0.115023608,1.648273508,1
